id,predicted_price
1365,916125.3362459104
1366,343078.8430385604
1367,431933.17156207125
1368,313597.42690788454
1369,351552.8097243176
1370,579157.7354553065
1371,364264.76874392503
1372,515842.53839766886
1373,706048.6226917907
1374,456166.7344446685
1375,491828.6366902478
1376,229978.43469409845
1377,353044.0537785407
1378,696204.3376893492
1379,182520.18951252985
1380,347800.668618
1381,170406.0641815619
1382,405885.0059261448
1383,311565.0061646678
1384,409899.2023852842
1385,665447.812749253
1386,432304.69093028025
1387,725419.283851778
1388,438154.36896877363
1389,359688.1103971026
1390,271528.6299516953
1391,430701.249729003
1392,620531.4316911547
1393,443118.9398581966
1394,483765.1041373945
1395,728580.1627558105
1396,1022201.0710030904
1397,356759.59452856914
1398,381009.581910809
1399,810663.257439138
1400,231882.2360041028
1401,1131142.965810493
1402,809702.0831704454
1403,324810.72508580907
1404,1076555.2142118972
1405,272098.80712796026
1406,325348.856229383
1407,480177.57211265183
1408,297111.90147592063
1409,299057.20408627216
1410,215374.93721180092
1411,335718.2281033555
1412,395441.5251689191
1413,399872.432164427
1414,436694.0004360441
1415,403090.2670355259
1416,377761.27952882514
1417,658335.4483386304
1418,882590.7267095096
1419,374358.0022095402
1420,419432.4303617964
1421,512469.766846608
1422,818412.5258377456
1423,665893.0420804224
1424,237071.80308536798
1425,252056.2986037617
1426,366709.9459687932
1427,161102.292134841
1428,1012571.3751245068
1429,479501.50395129237
1430,694610.2198766017
1431,182589.71331223947
1432,314161.1468545091
1433,994821.3414662684
1434,383472.4448361626
1435,495318.08599668305
1436,530217.3802571628
1437,224252.12376758005
1438,147282.83768311658
1439,441599.7363715367
1440,350487.7049312355
1441,525474.9310557953
1442,198541.19906710956
1443,345141.4460990361
1444,365805.56780215417
1445,309934.53160669137
1446,195777.46848664156
1447,390002.77939834027
1448,575541.5528594542
1449,569639.264060541
1450,313746.9988674531
1451,287123.9455304645
1452,655661.3316970718
1453,164768.8072981502
1454,286669.23413130234
1455,248373.43062887166
1456,474112.15192837914
1457,894137.8939478449
1458,1245041.842000679
1459,224288.72864425453
1460,931795.8844519415
1461,521066.2187876408
1462,413646.244505443
1463,261731.20082578863
1464,677968.9858623305
1465,232874.86142516622
1466,278479.4000343656
1467,725629.0858350872
1468,2524441.1335579557
1469,540001.0828655577
1470,279367.2507920694
1471,374358.5388405696
1472,323741.29004963173
1473,236771.3632414255
1474,521803.309138785
1475,322701.5793132585
1476,462489.3606949108
1477,303621.9287089146
1478,286070.17921647936
1479,326480.7070023488
1480,372466.2563214652
1481,733228.4005411662
1482,469455.3517659719
1483,335700.15325431706
1484,791014.0663758375
1485,828125.1715093576
1486,388303.86647861404
1487,617577.1767140782
1488,1689784.1861203357
1489,371374.63377006125
1490,628913.6020458376
1491,762226.4310386465
1492,536138.2919958277
1493,526030.7432070454
1494,616440.7957692007
1495,422167.3836175471
1496,323410.67797736975
1497,401751.3201049654
1498,294925.27670810866
1499,458869.0540064773
1500,363437.29273391934
1501,643441.2323057773
1502,867931.2786951635
1503,918550.9486722384
1504,1476793.594045301
1505,667493.8906112681
1506,490838.1468158455
1507,399591.4397219055
1508,281717.6297114465
1509,404746.5067170365
1510,261231.15975738314
1511,308450.36960080237
1512,714227.9764829254
1513,303735.6237728281
1514,644668.9694284446
1515,482404.2921089144
1516,502851.89442946174
1517,268867.8659688482
1518,304975.03994703206
1519,878271.0492492873
1520,749352.1954293957
1521,923753.4892716986
1522,588524.1043926487
1523,802132.5102057059
1524,676443.34328413
1525,189048.55304138717
1526,844659.4770551261
1527,959195.991173256
1528,367361.349325996
1529,230170.4431652055
1530,343815.1575591519
1531,417958.67766589386
1532,562796.4420976577
1533,480850.41386111535
1534,624491.4631035622
1535,611943.5057827955
1536,679648.9811250906
1537,280665.44415103877
1538,760606.0110291762
1539,252761.44483459168
1540,403949.5614939219
1541,278644.02146484354
1542,334868.3630720263
1543,333695.60552930157
1544,1009973.9195264016
1545,217509.37890378822
1546,211610.04095457503
1547,508764.92721909535
1548,433953.9325141037
1549,385433.2074084131
1550,453819.5474423873
1551,1449193.2169389087
1552,1201123.8211548084
1553,491361.0770270356
1554,244306.0727506288
1555,213797.56148754485
1556,794853.4508971164
1557,438794.36374225764
1558,315054.9842147872
1559,348994.2480462551
1560,351778.57231792767
1561,688564.1124598928
1562,319555.0643321122
1563,1521745.7738870042
1564,397560.21334147983
1565,753324.6288358833
1566,617886.3957235178
1567,232202.41515250178
1568,744847.5446571681
1569,297441.1416090651
1570,520560.75812051585
1571,347707.79999099014
1572,765402.187835781
1573,434251.7781804932
1574,472307.1067499293
1575,704773.4261190876
1576,681703.4610802366
1577,446997.64621861867
1578,677550.7926324399
1579,672994.9760078753
1580,453419.57001978223
1581,361002.1476797978
1582,391403.2886568657
1583,369415.39053719846
1584,344629.2043608749
1585,374257.12538367894
1586,865454.0634234641
1587,1272554.063068851
1588,159350.56066440733
1589,722043.444565692
1590,236973.7083764805
1591,337858.04585864674
1592,136466.91516313734
1593,443705.3326153521
1594,973693.3522138787
1595,229089.3863939737
1596,623279.6402913377
1597,766553.3809551768
1598,362292.1793689583
1599,1687445.5551996531
1600,786124.6521563382
1601,322629.8476220783
1602,812854.2620868575
1603,433740.5532674223
1604,547553.7459368525
1605,557413.3942575613
1606,793764.2901789139
1607,181820.75093878258
1608,607450.0579867547
1609,423571.91450450604
1610,259202.52316362577
1611,1239506.345932054
1612,295145.07437730255
1613,422945.25791641674
1614,217544.4296503567
1615,490859.61581928754
1616,246516.58965501044
1617,586904.6255471471
1618,476236.348946713
1619,617355.4212607851
1620,388536.23177217896
1621,685989.6712795569
1622,278644.79515308666
1623,908746.3982252901
1624,495367.1571038911
1625,176700.914202365
1626,1737748.1561941414
1627,807869.3218934593
1628,435083.7164829584
1629,260580.6038783633
1630,625927.1815177657
1631,594672.7996246518
1632,219791.32619026213
1633,578095.4204237501
1634,393250.8707202661
1635,426929.43235705455
1636,665809.8409931102
1637,325893.29962416546
1638,789113.270621411
1639,1307374.8259639647
1640,231198.4292936093
1641,368498.9121399521
1642,744483.0557127785
1643,379515.0371629317
1644,829018.6058443051
1645,404750.6129325077
1646,246016.92409614546
1647,498017.9303022585
1648,239525.99844107093
1649,312237.0030525271
1650,287703.2255088634
1651,333869.98979238985
1652,146181.52402077563
1653,358932.7951891695
1654,747269.0089221175
1655,931703.0579494082
1656,367855.04104927654
1657,344038.0911725478
1658,282297.2986514974
1659,833615.5042030571
1660,559148.7616883573
1661,709686.9800338
1662,364625.41198753705
1663,343503.76694627554
1664,640877.9559014499
1665,682942.9641427933
1666,715921.7102093116
1667,577099.4744678687
1668,406973.0153992975
1669,887355.49132888
1670,458824.0532198628
1671,489891.2670649963
1672,247084.17465496337
1673,593484.0320838143
1674,366943.4479804135
1675,528015.9098514772
1676,483345.96976900334
1677,295655.78600568173
1678,553072.0917247972
1679,407333.09076278645
1680,803030.1148994156
1681,452558.3834544478
1682,302445.07121592603
1683,441083.63784900197
1684,647101.4857784505
1685,510434.15067928465
1686,1062157.5954528467
1687,528810.8439564821
1688,359276.29222517455
1689,466850.10834100563
1690,497360.2395591437
1691,613282.3946265093
1692,504488.8201661741
1693,802569.3786900816
1694,599378.2976711317
1695,749855.240203744
1696,518243.5618637564
1697,502294.3230255973
1698,1252585.2781784227
1699,268413.6211467322
1700,214500.69001100896
1701,1053051.8215506594
1702,443347.648674983
1703,365596.875000147
1704,299372.54421918147
1705,609995.4876049893
1706,171623.429070976
1707,818502.6027600677
1708,773645.9172499735
1709,1730908.4616385917
1710,688489.0170785458
1711,370377.9987527218
1712,301335.54354168003
1713,421083.28575985174
1714,318387.93444245565
1715,1077039.3615219253
1716,886026.5771010087
1717,1156567.6387230116
1718,322156.537798939
1719,398188.64864663203
1720,358785.795198961
1721,405141.318035811
1722,252981.70161878175
1723,456755.70031112386
1724,511288.27420239133
1725,299680.9411323119
1726,373980.2268994455
1727,328755.40871620533
1728,177613.62141577713
1729,591278.2316301598
1730,403268.9911948969
1731,463738.5325291743
1732,1165161.4119531622
1733,820931.481129209
1734,352037.4698059231
1735,1369767.292720454
1736,562401.4585427947
1737,629086.1745214192
1738,244250.92251468208
1739,739065.6409164054
1740,739579.6925777423
1741,536605.9494348649
1742,237909.4714685037
1743,599620.9635357664
1744,802770.3352417806
1745,431792.01112473244
1746,770341.8681397225
1747,366149.4164890345
1748,732351.5526005777
1749,294640.2159466768
1750,383788.4953903605
1751,679790.210267682
1752,296807.86527935445
1753,502466.0931912799
1754,1142099.8832415112
1755,525213.7155582772
1756,735573.1981890099
1757,1469598.3820803
1758,336344.0350782222
1759,342935.4101009959
1760,288975.2120282391
1761,338127.51749713
1762,477400.9347818912
1763,711338.289667847
1764,456075.99380758405
1765,409999.35859237716
1766,470823.26699732814
1767,488760.3087412326
1768,325112.0485436299
1769,266903.2736010047
1770,838082.275527148
1771,553287.744470706
1772,219702.47998628952
1773,295876.3366571875
1774,732257.1407678843
1775,767113.6585610977
1776,1181454.0580760255
1777,188565.36994686478
1778,465807.4192930865
1779,202580.40467226823
1780,201308.27061196588
1781,631273.7026864965
1782,223280.54553514716
1783,1048329.3199768633
1784,835537.9243601301
1785,561631.0461808367
1786,812909.332496925
1787,364964.51827527717
1788,669797.111188784
1789,307428.799255929
1790,774860.14204146
1791,317564.0537499941
1792,1013103.2537372846
1793,294741.08292294707
1794,551200.8184489948
1795,329339.8767271296
1796,334530.2417386637
1797,382244.93476329563
1798,226341.19588739806
1799,231624.43361101844
1800,387597.5370562439
1801,277716.49368360016
1802,243986.89134209274
1803,241642.51814495464
1804,659444.943206048
1805,314225.1274316733
1806,270446.77786381944
1807,930519.8145819886
1808,360121.9777808492
1809,555080.5260915908
1810,710359.7916447878
1811,928212.4455408074
1812,306035.1466777396
1813,727230.0279285045
1814,530645.0836106794
1815,470942.658213984
1816,3355428.0319561837
1817,1035345.167252822
1818,277503.1122852659
1819,768873.2162761391
1820,577835.5918801522
1821,296113.2786769199
1822,460246.61598678486
1823,557580.4126660965
1824,603796.9914257763
1825,442288.9814196224
1826,590143.6739870181
1827,256094.04569255954
1828,471404.13037761184
1829,410720.1279119868
1830,463340.8230322396
1831,313954.921832071
1832,561511.1408628059
1833,690672.3679928707
1834,326115.96819329745
1835,526840.1097267848
1836,406751.5004598959
1837,258291.28299618672
1838,538200.7322957934
1839,923522.2071975269
1840,298030.2198659264
1841,536657.8372084851
1842,454406.38900680793
1843,588530.5093459822
1844,1901081.3222874661
1845,701389.355702056
1846,723245.8434400515
1847,343010.75097378524
1848,347409.82132967125
1849,939958.7576265053
1850,465184.157264328
1851,234721.93436301147
1852,704194.2713688696
1853,356418.5478951074
1854,776917.1770232824
1855,356472.77202039026
1856,699210.3547352205
1857,852717.2661988947
1858,981329.7811789509
1859,695135.1510652036
1860,275703.8479098067
1861,193497.0797797335
1862,235014.42017764668
1863,671546.5880807273
1864,872459.0549332813
1865,449387.887372854
1866,701871.3363740364
1867,492029.6061385981
1868,227955.00902615354
1869,366655.8422667747
1870,400831.0513213373
1871,318669.30290475336
1872,330064.21378825256
1873,704196.2955590216
1874,248379.58628428544
1875,364513.60779967625
1876,249497.16367237744
1877,309868.39183062076
1878,300467.55797105515
1879,420841.7691535055
1880,342797.36159545876
1881,754670.5877947009
1882,313415.23832177185
1883,204714.84377964228
1884,404219.8696971876
1885,626055.1462715985
1886,648450.4395335792
1887,234661.48756155962
1888,275731.1670919023
1889,298800.0209160066
1890,219826.4823650902
1891,548555.8887536232
1892,349546.7766061124
1893,461294.69108871516
1894,320183.0159407468
1895,553388.6474325492
1896,270016.2358713557
1897,448687.75041620724
1898,648996.9502714428
1899,451495.27303141495
1900,335095.0014583146
1901,844650.220729658
1902,810952.0220457431
1903,474476.34087665036
1904,285381.4611483834
1905,2062238.687408904
1906,446032.7442050804
1907,245513.02633472264
1908,417129.22926010273
1909,313784.4167931492
1910,761058.222060907
1911,308881.1774066588
1912,302661.2031963929
1913,473495.70978382084
1914,798654.082734202
1915,554931.8931134392
1916,335839.28029367165
1917,714644.1953300891
1918,1001432.4482028696
1919,237808.1508432411
1920,269566.6178021573
1921,508166.78778800333
1922,572938.681278426
1923,619441.6896711455
1924,607353.5707728195
1925,545121.5877847124
1926,461181.11633066484
1927,717303.3185359206
1928,1681498.1843773439
1929,364359.61634867714
1930,268314.9622305224
1931,685553.7848072626
1932,430985.08342736535
1933,203869.67052843492
1934,488800.4062578607
1935,337622.36186978646
1936,748365.6466656687
1937,647616.818395239
1938,579287.4177938125
1939,495822.6968603513
1940,569832.9697087369
1941,562106.6004516901
1942,1097300.7083013037
1943,316910.5820856293
1944,276195.73802159773
1945,517618.516968921
1946,741763.7160763878
1947,245367.27324196478
1948,1383746.9452963104
1949,277959.7761038901
1950,232468.0029818611
1951,540453.2738437321
1952,662302.9027296844
1953,404644.93580177147
1954,409762.52701047825
1955,455569.7028995671
1956,438359.0779902563
1957,339903.5194271691
1958,342906.67443257617
1959,370466.30996492144
1960,146322.75542427605
1961,977780.8193241883
1962,584334.877290368
1963,782131.7709735205
1964,932987.3599114137
1965,376470.8491956679
1966,288806.78957094793
1967,260956.99453960714
1968,623089.110888691
1969,457434.47371084115
1970,480947.32960377604
1971,1035168.938988191
1972,347827.1917436694
1973,386221.2324543247
1974,725614.660251502
1975,478713.49035431765
1976,461905.73697327037
1977,298178.6840612665
1978,394377.75772688596
1979,4169422.6754850103
1980,206659.44581571358
1981,241065.11490944013
1982,542432.3244415697
1983,689885.769580544
1984,177911.53105288077
1985,459483.0054207063
1986,656712.1372994265
1987,891066.3534561043
1988,618377.0758921345
1989,699546.0899373881
1990,468227.82128741633
1991,558124.8401605475
1992,2703638.743156645
1993,491372.49650513916
1994,279801.7406546126
1995,349904.8700694728
1996,474405.7078126845
1997,1405817.117810166
1998,424164.9225918876
1999,804623.7811717812
2000,442356.1701854775
2001,295183.55130695493
2002,498851.32728559896
2003,258219.50477406525
2004,300426.767458935
2005,1185957.211762573
2006,375003.7971214357
2007,281659.1126492991
2008,404099.688333147
2009,250721.1916864744
2010,353596.67045259033
2011,635807.2833732198
2012,469285.87449894275
2013,458411.7975121774
2014,3224380.7031329977
2015,382656.77149331314
2016,2356912.5125923804
2017,797372.0082531986
2018,314885.2064413719
2019,272410.45972861047
2020,744327.5791715847
2021,608091.998031536
2022,390721.8905569113
2023,820374.5841554678
2024,392878.4183121227
2025,622464.0457679041
2026,601426.5444254052
2027,570580.8558282789
2028,383949.0723409037
2029,488005.905749918
2030,266715.29729664617
2031,268087.91104633297
2032,566405.9010747728
2033,495514.20195334964
2034,895623.330186396
2035,361895.76672975946
2036,479629.74230921746
2037,416588.3670596479
2038,301405.90454475797
2039,435885.6193042332
2040,499232.0780508238
2041,430380.6100239569
2042,195138.70057608405
2043,229824.349149136
2044,241438.08970714433
2045,385057.69841334125
2046,182468.44092964238
2047,320042.406586063
2048,413037.2330515615
2049,475981.5582290084
2050,448952.196589699
2051,935579.4809437275
2052,715884.9757845133
2053,394978.79909043125
2054,1084937.9416693063
2055,739284.407900754
2056,205010.78228803308
2057,741481.4101458888
2058,1743340.4031445738
2059,525930.6679736039
2060,541638.5258473803
2061,444911.67591537524
2062,679073.5248884739
2063,226441.6055305737
2064,372432.4012473155
2065,397207.13060088706
2066,229829.90173704352
2067,522998.5163130996
2068,489016.4213449126
2069,327642.59496445913
2070,205465.61494454727
2071,346880.3170675344
2072,856468.6536063604
2073,756992.0016884935
2074,636585.7597425239
2075,847800.2615781486
2076,984815.7891369356
2077,436495.3081528219
2078,336265.2102133086
2079,287290.0707705767
2080,430989.4928850694
2081,239195.5596203314
2082,253363.5213489052
2083,597122.8061794856
2084,312491.20331424545
2085,249967.19971314428
2086,259969.44010392894
2087,555172.7966921155
2088,369848.1507075516
2089,326819.7649122149
2090,377175.7741146353
2091,716835.705394443
2092,470008.65429824527
2093,759067.853102618
2094,964311.5187558017
2095,363405.90840463014
2096,296813.49868766376
2097,241950.5337710315
2098,605767.1957642239
2099,211081.31632264936
2100,439297.31523481454
2101,822988.1159720042
2102,311010.8118937278
2103,431030.6691503073
2104,1126787.8964317436
2105,500645.0744911491
2106,541941.0347905819
2107,523252.9057834395
2108,409748.5794394274
2109,540931.7030232762
2110,744718.0815798981
2111,511946.0516906033
2112,405090.6443330044
2113,287436.1478223141
2114,306515.0003999455
2115,805158.6141388385
2116,253078.85920210573
2117,840237.716588505
2118,407249.1860281473
2119,487232.1270034078
2120,401556.28734960925
2121,438418.79921780154
2122,528161.6316717176
2123,610614.0970136919
2124,782250.6766614853
2125,359895.93146028544
2126,517345.09464340366
2127,683064.0850187166
2128,704478.1317840804
2129,290204.8827765566
2130,289570.70777833817
2131,496430.5920904115
2132,476849.26951244124
2133,665561.7405007927
2134,391452.78461952275
2135,424710.9582211176
2136,694419.0736576911
2137,300120.2177580663
2138,410027.39977938903
2139,563484.6136868086
2140,1116146.4936988684
2141,1367868.7583865444
2142,2746250.227101673
2143,273465.7687152091
2144,297559.5470291193
2145,312316.73607677256
2146,427996.73206796404
2147,378233.0380984732
2148,441801.1299394437
2149,140401.2520897112
2150,396711.8368988223
2151,1070419.9065389275
2152,813989.2273812915
2153,522825.474605561
2154,676786.7143540801
2155,561600.2133984766
2156,587878.0034349808
2157,188759.61715368668
2158,907634.7118476616
2159,290210.11216908373
2160,295896.51945547806
2161,274186.539363241
2162,274716.14521906845
2163,435293.13452178956
2164,533750.9969725879
2165,648630.087251534
2166,372777.84088384383
2167,528480.2873102701
2168,969571.2588735651
2169,176226.3412364497
2170,825907.1676696476
2171,373841.1274397239
2172,1000177.1148377939
2173,293975.19285942044
2174,262381.6194521516
2175,698880.472124454
2176,572261.0492644015
2177,565371.110340865
2178,275841.63087184867
2179,214918.631991866
2180,406240.54971920396
2181,615236.8280303732
2182,338784.5230963072
2183,395547.4913137345
2184,366539.3864721714
2185,590346.9807512953
2186,458275.9647972638
2187,313934.88089200575
2188,640184.6454365226
2189,839531.0633283328
2190,1140992.8855488698
2191,331601.03299368575
2192,338068.63268506393
2193,402192.3852791947
2194,629055.744600214
2195,238160.8815586365
2196,613506.9081541586
2197,420998.1568447283
2198,792981.8044622221
2199,266436.38124932547
2200,319728.4138478654
2201,1851132.939762919
2202,567487.065717016
2203,378913.423046298
2204,406763.9213498524
2205,1607019.0756736817
2206,245685.9023461083
2207,251573.74963106535
2208,647807.3902375302
2209,384307.49015140237
2210,825945.7307909266
2211,380138.02044545836
2212,700581.0683588125
2213,357800.08896467986
2214,266881.1825782532
2215,643913.6748203608
2216,429077.710534424
2217,469129.10164639377
2218,222466.5602907127
2219,313486.7757849262
2220,775097.222097789
2221,337023.13709757576
2222,819521.7113072252
2223,221685.43855708832
2224,434982.53893930744
2225,360671.28426837263
2226,471416.0441644936
2227,599645.8942133322
2228,322795.02732602495
2229,310375.6944587764
2230,586552.1371448503
2231,355871.25763184694
2232,4143720.9613158405
2233,328312.3088415949
2234,182975.49650879312
2235,400316.80751123064
2236,262975.9649352648
2237,639821.1824301848
2238,819574.1245940563
2239,346347.06771312957
2240,583234.5054046137
2241,637433.5388992133
2242,595832.6792098618
2243,625150.5977254437
2244,463583.64637355815
2245,409401.61411972693
2246,942719.3370247538
2247,253218.97801911744
2248,607058.6687977198
2249,446827.81105292274
2250,727169.2451778335
2251,235282.67412564612
2252,639255.899423987
2253,295339.2580046412
2254,265995.1364055841
2255,419599.98513173754
2256,679776.7684332452
2257,249637.00608669216
2258,506075.97034515906
2259,221120.66071330797
2260,1404848.1922236837
2261,552216.3901606842
2262,367736.98877703864
2263,806087.2679012961
2264,462636.9096153784
2265,343931.48172294867
2266,1707873.1727731025
2267,680619.1452369278
2268,524563.3475508305
2269,572783.6996692071
2270,505036.15561465867
2271,384550.9178563466
2272,523945.5596176871
2273,644138.9568748149
2274,514765.5556212337
2275,365586.99133129505
2276,327070.239517435
2277,462619.7524331709
2278,838755.8510059237
2279,444895.0859902744
2280,366040.5817301521
2281,503039.4242325999
2282,813434.115692841
2283,521400.75000015664
2284,425081.16391138424
2285,347694.2357483308
2286,467601.14860243554
2287,252616.57145858312
2288,1018397.7992562045
2289,504499.13724724407
2290,600084.7876724062
2291,289354.78565020714
2292,677234.3554769673
2293,498910.4064664293
2294,295473.2834255887
2295,230797.01169124173
2296,731108.4964990651
2297,297535.3846310338
2298,294749.9293397471
2299,242346.61687912844
2300,473037.2871155086
2301,265028.970580779
2302,669600.9574064978
2303,407423.3550660111
2304,417071.3037668209
2305,1131854.077234671
2306,478389.7053328688
2307,227137.30278552076
2308,1021734.0694048357
2309,1294635.749620108
2310,274146.7194920852
2311,353516.73561580136
2312,764815.0665182319
2313,457168.38908678835
2314,245206.36150197693
2315,469180.56467176194
2316,866990.7728740667
2317,584261.9347117359
2318,339763.54871760024
2319,576924.0684619219
2320,426710.9404422039
2321,466113.44928965275
2322,717992.9345281887
2323,343389.5205665112
2324,1331382.7503519785
2325,528375.3801351603
2326,308422.11902225594
2327,967071.1562006592
2328,242542.71229605068
2329,217778.03293332944
2330,418487.1118398161
2331,342084.9870741192
2332,735033.0651813279
2333,209698.60126851514
2334,421663.8473536772
2335,164494.49657117558
2336,266779.30055440037
2337,1199894.6360856423
2338,1460030.0337423796
2339,445310.7324767048
2340,476295.0599613023
2341,233332.9461901506
2342,1037526.748128457
2343,256801.97365750957
2344,769471.180730782
2345,523754.11874725303
2346,352370.11918431
2347,264080.7932014663
2348,1505716.7617652833
2349,265438.1881458513
2350,547309.8211520605
2351,250743.83385433094
2352,402484.47679396026
2353,352632.1375335579
2354,391279.8064409285
2355,463126.7318871472
2356,482060.30428857234
2357,348088.2375317694
2358,253503.6929450822
2359,359777.80331696686
2360,236007.06061241255
2361,397668.82889094827
2362,344387.78946743265
2363,1004872.9185122076
2364,578235.7352285902
2365,762882.1410530632
2366,607841.2375275955
2367,896943.4300891239
2368,236054.75301400668
2369,641457.1553024692
2370,316744.0986766016
2371,297113.7557366677
2372,415789.5759503925
2373,1080392.8850335043
2374,575353.8734977602
2375,715487.4635779202
2376,1125234.9668345216
2377,844812.1805880041
2378,410515.93967482727
2379,298742.93759281666
2380,315785.07237777725
2381,374798.7741451907
2382,638204.6489680278
2383,1177197.2336306532
2384,221815.6252859147
2385,452072.71023969376
2386,489407.500034592
2387,405656.67382571206
2388,742718.7995531609
2389,667731.6137548365
2390,340612.379475915
2391,412909.23062922165
2392,289539.8647005088
2393,345155.0851667514
2394,671154.2384331229
2395,404205.3414400796
2396,400913.9136845803
2397,420704.49044735014
2398,287163.6996157421
2399,848733.1043716146
2400,367357.9993751774
2401,363861.4020439513
2402,268984.76896972273
2403,806878.0570995588
2404,545268.9346896731
2405,337932.3537647765
2406,325463.4006191306
2407,293161.7492352566
2408,615002.5490530647
2409,201361.95173381595
2410,250880.50654967478
2411,296447.40520565986
2412,559571.3248549801
2413,550989.869664905
2414,345773.0313834423
2415,286484.2934871292
2416,217018.2647449601
2417,511542.86766483827
2418,402521.70892265317
2419,523822.2120669855
2420,401554.78813420696
2421,240638.50304305815
2422,1513899.2210419124
2423,623438.1496346769
2424,309358.95289020817
2425,266577.4937612948
2426,1137966.0291748764
2427,271512.7835985666
2428,294411.9541640793
2429,789263.5815830382
2430,319244.0972646082
2431,341319.1510746539
2432,365651.6228166735
2433,349284.0546587217
2434,177402.76529840374
2435,565663.5915683503
2436,300671.5072525691
2437,357103.44900470256
2438,736630.8305264843
2439,662298.1783946725
2440,678572.0052889724
2441,880853.5497027345
2442,545832.4181405866
2443,396004.1925803072
2444,586475.8788330198
2445,930296.9928485376
2446,291078.3618771875
2447,509104.2525380079
2448,191461.94388141195
2449,560822.3419518468
2450,423027.02546266
2451,428195.25183608383
2452,379130.5160984993
2453,571772.4256727766
2454,990500.9775521379
2455,400616.8756149703
2456,287045.7587676356
2457,230469.3850479008
2458,716044.6712447992
2459,318300.72095447517
2460,551114.617218057
2461,427413.22571980575
2462,850866.847346818
2463,456084.3534644376
2464,279020.6266679962
2465,333278.55256787635
2466,364285.6770074418
2467,845613.414652323
2468,250461.4891052395
2469,258119.47646029253
2470,255639.78024474072
2471,293975.19285942044
2472,616057.9446087488
2473,502856.6118726119
2474,447429.5310763181
2475,468643.4736682825
2476,477704.6488389106
2477,507444.04989126365
2478,807836.5994617651
2479,315768.4772274128
2480,243803.8795125448
2481,565052.8106575059
2482,648338.5771595195
2483,422335.1775292672
2484,682235.9414299986
2485,814205.0232141552
2486,491753.3357439914
2487,257139.56442489472
2488,588345.7669175924
2489,591414.4965638606
2490,962460.4502198043
2491,1104762.5848452721
2492,401597.28073140077
2493,321070.32535810367
2494,316360.2903910805
2495,276550.941400776
2496,830928.4454740174
2497,680338.5582971516
2498,453330.8164305478
2499,690127.5802990667
2500,414272.2556397426
2501,542019.6832974774
2502,522179.5234525508
2503,257603.76940618517
2504,586090.4261139227
2505,1336793.8320111586
2506,521714.93823062326
2507,510671.4755236839
2508,218711.49448835663
2509,268096.54979677935
2510,482144.682711961
2511,353092.62302153546
2512,317537.1606521915
2513,262679.53452354606
2514,526822.8984657192
2515,665101.6053393772
2516,505186.123581201
2517,783098.3313664987
2518,746793.4712040318
2519,261580.91312416678
2520,1252307.8411514119
2521,771018.7825925916
2522,374638.3512171757
2523,721187.0898846148
2524,269356.81926782127
2525,430665.30690737994
2526,573769.4713567193
2527,282039.763244522
2528,370671.7368512526
2529,439197.86200504395
2530,262267.9915624249
2531,746702.5611586263
2532,537266.6041010786
2533,378828.89959335036
2534,1022985.0918535426
2535,314024.97764783894
2536,212029.6612403156
2537,651215.4448547303
2538,1621373.1248855265
2539,296482.19388222834
2540,898234.2654711888
2541,517182.7676954877
2542,801175.2814036822
2543,629480.7878205145
2544,229891.61535047842
2545,463645.3098731829
2546,615076.4747019942
2547,348499.54511331243
2548,913055.5756143923
2549,189772.01779485107
2550,453334.6257732919
2551,500911.1899809437
2552,453876.420571819
2553,338499.5500179356
2554,225140.37835788782
2555,248534.75130695547
2556,234932.86660707896
2557,603846.4050734235
2558,268061.1538865037
2559,434051.3384919862
2560,641964.8109316071
2561,377986.3034115088
2562,603212.5560314243
2563,286271.3748511939
2564,325194.16758971504
2565,502229.8201916506
2566,551252.6718760785
2567,682308.500948441
2568,546994.8231485698
2569,293650.323039542
2570,481383.00665378926
2571,815631.7974647257
2572,345873.1657285846
2573,218281.38733488458
2574,320231.17382792506
2575,173449.686890077
2576,702467.9614896685
2577,305615.1821412009
2578,401150.5342829574
2579,269246.6348458604
2580,468081.39360856166
2581,652336.3196249848
2582,691509.5928973658
2583,394195.4440230077
2584,421421.9156499622
2585,657641.8533710784
2586,414617.0362367656
2587,458104.57451421645
2588,573604.4485710093
2589,224186.18211156508
2590,377438.1138086395
2591,401648.6359349901
2592,299090.87100950844
2593,644211.4297138322
2594,732586.6604388843
2595,326484.9840969431
2596,267208.8014941803
2597,439395.68216667854
2598,1023462.1535992834
2599,285914.6744037935
2600,461796.6542371845
2601,573997.5346845584
2602,312539.65380009636
2603,166428.92269558672
2604,537509.9226799262
2605,1992050.983661914
2606,752924.8835587639
2607,301109.0248220952
2608,388199.21535573853
2609,569715.1652859395
2610,779640.902331456
2611,625000.771470916
2612,263728.31609114935
2613,329579.4620507789
2614,314159.89054293593
2615,1302711.867998829
2616,412844.8134565593
2617,533152.7291718469
2618,526332.4950896518
2619,1682902.8187357113
2620,375919.9982099059
2621,594050.6481184559
2622,713533.8366560751
2623,812371.8160838803
2624,325997.408374965
2625,1137269.905200304
2626,324746.9884168459
2627,314520.6319589209
2628,470077.7418758316
2629,331303.78431485716
2630,526935.5192736086
2631,377652.27957556845
2632,388253.07894701656
2633,786866.6817188481
2634,278982.39427382784
2635,312273.7606746027
2636,307704.56292891514
2637,293002.5153338031
2638,340270.92347801436
2639,414040.78181807004
